image_id,mission,instrument,body,filter,exposure_s,timestamp_utc,target_body_from_metadata,source_url,sha256,local_path,instrument_verified,state_verified
co-iss-n1558092921,cassini,issna,bestla,CLEAR,82,2007-05-17T11:00:01.983,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092921_1_full.png,419104b81d416e44657a72c71158d4215a7f4a4209d08da0681d4783b13da0c1,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092921.png,true,false
co-iss-n1630679690,cassini,issna,bestla,CLEAR,56,2009-09-03T13:51:31.443,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2057/data/1630637151_1630719824/N1630679690_1_full.png,69bd813882fefd9a0c68302101ea9c35a81a6fac809d1efbfc2f38f898fb460e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1630679690.png,true,false
co-iss-n1634894328,cassini,issna,bestla,CLEAR,82,2009-10-22T08:34:33.959,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2058/data/1634807522_1634904500/N1634894328_1_full.png,5f23b95989fef62c6444b439d5979b9c497b64f4265b9eda0fb136a490839406,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1634894328.png,true,false
co-iss-n1558092041,cassini,issna,bestla,GRN,100,2007-05-17T10:45:03.977,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092041_1_full.png,522c7ae9d7d9eab6c900309597d43fc39634b1535f5d11642bcb661292f268e5,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092041.png,true,false
co-iss-n1558092139,cassini,issna,bestla,UV3,82,2007-05-17T10:46:59.980,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092139_1_full.png,9fb7e9b9b4f1269ae38af94f623bfd6be1aa4e7a20699c080660194ef91eaf59,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092139.png,true,false
co-iss-n1558092237,cassini,issna,bestla,GRN,82,2007-05-17T10:48:37.979,Bestla,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1557923015_1558291986/N1558092237_1_full.png,86191fe3288722b106efbd25ff3947ac7873c98c10c2962e63b7eb3f8176705b,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/bestla/images/co-iss-n1558092237.png,true,false
co-iss-n1455060065,cassini,issna,epimetheus,CLEAR,0.68,2004-02-09T22:58:09.637,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1455008823_1455194311/N1455060065_1_full.png,5f882cfd3267a40c15252cb7439a732392dc289ea0f56ce7e214c46aed0db775,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1455060065.png,true,position_only
co-iss-n1459823196,cassini,issna,epimetheus,CLEAR,0.68,2004-04-05T02:03:09.613,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1459759083_1459921527/N1459823196_1_full.png,e63205705449a2ba571b1315b4afd959427d897725ffc74b994fe6bb781d4e9a,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1459823196.png,true,position_only
co-iss-n1462666134,cassini,issna,epimetheus,CLEAR,0.68,2004-05-07T23:45:09.097,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2002/data/1462657510_1462783154/N1462666134_1_full.png,44973706357ebcfbc36bf0dc9864907b8f8f9c72417ee81b53e6a70446024de8,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1462666134.png,true,position_only
co-iss-n1464707318,cassini,issna,epimetheus,CLEAR,0.68,2004-05-31T14:44:39.803,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2003/data/1464620747_1464768633/N1464707318_1_full.png,f9c108b6514e53f17f14bd7cf7e028105ebae0948fe1edb5c4d8725c38fd1340,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1464707318.png,true,position_only
co-iss-n1465955506,cassini,issna,epimetheus,CLEAR,0.68,2004-06-15T01:27:39.673,Epimetheus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2004/data/1465872648_1465993901/N1465955506_1_full.png,46578fe59f3cfa67b17dcbb33e7d828fbf2258e229f8338d94cea658765c36bf,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/epimetheus/images/co-iss-n1465955506.png,true,position_only
co-iss-n1458075024,cassini,issna,helene,CLEAR,0.68,2004-03-15T20:27:08.967,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1458023716_1458209270/N1458075024_1_full.png,78bc37140f90ad4853b114aac76f543bceaadbca4daaa6e9e20acdef235eafc1,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1458075024.png,true,position_only
co-iss-n1465024510,cassini,issna,helene,CLEAR,0.68,2004-06-04T06:51:09.737,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2003/data/1464875525_1465117935/N1465024510_1_full.png,6d8b0541399857ed00bf857de0a38be192c005daa3f0d2f92d66bbfa80ad4a20,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1465024510.png,true,position_only
co-iss-n1476554935,cassini,issna,helene,CLEAR,0.68,2004-10-15T17:43:39.589,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2007/data/1476532007_1476558447/N1476554935_1_full.png,870227222ff4f246b6163b6d712017d1d8c7db3f10532e54b3f4f9c46a41b4c4,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1476554935.png,true,position_only
co-iss-n1478972515,cassini,issna,helene,CLEAR,0.68,2004-11-12T17:16:23.811,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2008/data/1478560654_1479207972/N1478972515_1_full.png,9dfaa98cfe1b822856645eef1b5e3af701dbb52eb5daad46931cc995a2363d95,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1478972515.png,true,position_only
co-iss-n1479723600,cassini,issna,helene,CLEAR,0.68,2004-11-21T09:54:23.910,Helene,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2008/data/1479575527_1479918643/N1479723600_1_full.png,bcc57f80bab068d258608b34c4535caeec10aaaf3459399997a580536acc7e5e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/helene/images/co-iss-n1479723600.png,true,position_only
co-iss-n1454727359,cassini,issna,hyperion,CLEAR,0.18,2004-02-06T02:33:06.307,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1454725799_1455008789/N1454727359_1_full.png,72b8d2d525660781e03cd0748b3c104a720afa3342534b07f133364723d9016f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1454727359.png,true,position_only
co-iss-n1455661085,cassini,issna,hyperion,CLEAR,0.18,2004-02-16T21:55:06.216,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1455646698_1455855902/N1455661085_1_full.png,9930613e75c5aaab7c74a3a945b947a538dc551318730e2be9aacc0ce615797b,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1455661085.png,true,position_only
co-iss-n1457140754,cassini,issna,hyperion,CLEAR,0.18,2004-03-05T00:56:05.562,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1456316742_1457169367/N1457140754_1_full.png,3344c479e2e730a79cb3f580b2d79ea833a02fcb7147bdae12d23a13df7b8bc3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1457140754.png,true,position_only
co-iss-n1458303022,cassini,issna,hyperion,CLEAR,0.18,2004-03-18T11:47:05.980,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1458209304_1458461116/N1458303022_2_full.png,6212c3181cfa480e78abfadab4f6bc38a907774605a37a3724b472f5b1f7ae6d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1458303022.png,true,position_only
co-iss-n1458950906,cassini,issna,hyperion,CLEAR,0.18,2004-03-25T23:45:05.753,Hyperion,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1458734878_1458972595/N1458950906_1_full.png,6edf527353ba3e02ec4c862996de5c47b77ffdacf7cde29395d4ce60e3e839d3,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/hyperion/images/co-iss-n1458950906.png,true,position_only
co-iss-n1455059120,cassini,issna,janus,CLEAR,0.68,2004-02-09T22:42:24.643,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1455008823_1455194311/N1455059120_5_full.png,0bc6058a449b94a6e327cafe71ec2f56399b7764dbd02ce31a32a458af7307db,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1455059120.png,true,position_only
co-iss-n1460629661,cassini,issna,janus,CLEAR,0.68,2004-04-14T10:04:09.360,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1460517409_1460638364/N1460629661_1_full.png,d8e7cacb423a7a59608820e964bc07ef179f616a9d2b24d571878fde339a110c,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1460629661.png,true,position_only
co-iss-n1463011407,cassini,issna,janus,CLEAR,0.68,2004-05-11T23:39:39.848,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2002/data/1463010066_1463287615/N1463011407_1_full.png,0a9a38a89bf76fe33dd32800df81a4deacafd573eaf93b977191c76e5ea03599,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1463011407.png,true,position_only
co-iss-n1464447906,cassini,issna,janus,CLEAR,0.68,2004-05-28T14:41:09.492,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2003/data/1464434522_1464553765/N1464447906_1_full.png,e8307f25c5644e3ca92e85414e13ef4b29c940fe11e9a0ecfb0ff8ce231e3eb4,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1464447906.png,true,position_only
co-iss-n1465482703,cassini,issna,janus,CLEAR,0.68,2004-06-09T14:07:39.753,Janus,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2003/data/1465467423_1465563002/N1465482703_1_full.png,2bc47532e7f9ca4326a3c3f9c76ef839f768dc9aeb18e0e5e5778bf76b6f9288,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/janus/images/co-iss-n1465482703.png,true,position_only
co-iss-n1454728139,cassini,issna,phoebe,CLEAR,1,2004-02-06T02:46:05.482,Phoebe,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1454725799_1455008789/N1454728139_1_full.png,bbd4d1b992354bb001da9ef0d3eb3724aff67e83f65e9747f584e1676fa2d9ab,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/phoebe/images/co-iss-n1454728139.png,true,position_only
co-iss-n1455287282,cassini,issna,phoebe,CLEAR,1,2004-02-12T14:05:04.834,Phoebe,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1455194345_1455427331/N1455287282_2_full.png,f74ed28988b1bbdbf274d4eb54f5a3aea34f8029fde9be29dbecfac0e7039c08,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/phoebe/images/co-iss-n1455287282.png,true,position_only
co-iss-n1455891186,cassini,issna,phoebe,CLEAR,1,2004-02-19T13:50:04.895,Phoebe,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1455855935_1456049320/N1455891186_2_full.png,702da2ec3703cdab343cd9cb2695b9c86cfdeee110161cacafe4b530c90f89c5,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/phoebe/images/co-iss-n1455891186.png,true,position_only
co-iss-n1456494310,cassini,issna,phoebe,CLEAR,1,2004-02-26T13:22:04.960,Phoebe,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1456316742_1457169367/N1456494310_2_full.png,9ebd342e5be5f09d53d644b87f5106e9751f5f289144735be5433831ae8a695d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/phoebe/images/co-iss-n1456494310.png,true,position_only
co-iss-n1457469617,cassini,issna,phoebe,CLEAR,1,2004-03-08T20:17:05.597,Phoebe,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2001/data/1457454952_1457696147/N1457469617_3_full.png,40c67336432d871bb77b35db0563d871eafe965e20e79dcb06b9610bfbe50eb8,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/phoebe/images/co-iss-n1457469617.png,true,position_only
co-iss-n1559470129,cassini,issna,siarnaq,CLEAR,82,2007-06-02T09:33:21.259,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559470129_1_full.png,1d4e8490eb3ce25443241a9d100edb45631c127a2833d5521e6168f6d1a0c733,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559470129.png,true,false
co-iss-n1559470540,cassini,issna,siarnaq,CLEAR,82,2007-06-02T09:40:12.268,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559470540_1_full.png,0619eb91630c1964f3dd626f25abb04c49e25ea4f4214f07a3405763f90458f7,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559470540.png,true,false
co-iss-n1559471068,cassini,issna,siarnaq,IR2,82,2007-06-02T09:49:00.272,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559471068_1_full.png,90de5663c0556c97cfa64ce2859f4779bafc60d38d00558d93ba81e9a65dc2ea,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559471068.png,true,false
co-iss-n1559471577,cassini,issna,siarnaq,BL1,82,2007-06-02T09:57:29.281,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559471577_1_full.png,fd956c9ed2c6723e2c8b6a5410c15a7b43931372198de253e768a77038851dca,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559471577.png,true,false
co-iss-n1559472117,cassini,issna,siarnaq,CLEAR,82,2007-06-02T10:06:29.230,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559472117_1_full.png,23cad8dd7de0c815d20ba01ae39fd321b142325cd16d0fa2dedf368e16678d3e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559472117.png,true,false
co-iss-n1559470246,cassini,issna,siarnaq,CLEAR,82,2007-06-02T09:35:18.262,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559470246_1_full.png,55d0292d106d3fbe82f6bc6cf05efff96cf230f28f29cfe1536cd1e9a90da3d0,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559470246.png,true,false
co-iss-n1559470344,cassini,issna,siarnaq,UV3,82,2007-06-02T09:36:56.261,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559470344_1_full.png,5a62a2affdb71d204eb152a9e69c5ef41525325eb2e85c8571f74a49cb0816e8,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559470344.png,true,false
co-iss-n1559470442,cassini,issna,siarnaq,GRN,82,2007-06-02T09:38:34.260,Siarnaq,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2032/data/1559376320_1559509724/N1559470442_1_full.png,2c94ece1162fe04f72570eccde055f494d8f2d0d6091ec5611a590c903511755,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/siarnaq/images/co-iss-n1559470442.png,true,false
co-iss-n1561405712,cassini,issna,tarvos,UV3,82,2007-06-24T19:12:51.987,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2033/data/1561368924_1561481621/N1561405712_1_full.png,48b9d755f802d20e957a238df44e75560127666ad57a3241324e4bbf8b22499e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1561405712.png,true,false
co-iss-n1561406104,cassini,issna,tarvos,CLEAR,82,2007-06-24T19:19:23.992,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2033/data/1561368924_1561481621/N1561406104_1_full.png,8742ba832f777e0e38d5bc38ee41bb1f700020839ff3950ae36f564fa2a388de,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1561406104.png,true,false
co-iss-n1645839052,cassini,issna,tarvos,GRN,180,2010-02-26T00:43:41.885,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2060/data/1645609860_1645839466/N1645839052_1_full.png,ae71118a33ef6a49d75d4ebb5de33571e45ead4e4ed303f2f4ca20b5a0a6e214,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1645839052.png,true,false
co-iss-n1645839774,cassini,issna,tarvos,CLEAR,82,2010-02-26T00:57:21.903,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2060/data/1645839668_1646178217/N1645839774_1_full.png,4c4c1bf65cdad57c56268229c307e493f43a4655a05525c9306e444282f42bc5,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1645839774.png,true,false
co-iss-n1645840592,cassini,issna,tarvos,IR2,180,2010-02-26T01:09:21.897,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2060/data/1645839668_1646178217/N1645840592_1_full.png,ff66f3d8f77324be8cf9b0848ad461838522e807ebc120ffed7a5b4ef5251c2d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1645840592.png,true,false
co-iss-n1561405810,cassini,issna,tarvos,GRN,82,2007-06-24T19:14:29.986,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2033/data/1561368924_1561481621/N1561405810_1_full.png,81da8d0e4faad6eddbbe930d649ec6d8d98e621be53711a97ffd4f64a6cf0f3f,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1561405810.png,true,false
co-iss-n1561405908,cassini,issna,tarvos,IR1,82,2007-06-24T19:16:07.986,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2033/data/1561368924_1561481621/N1561405908_1_full.png,fd6a731fce58b21868f46aeb486b3eeceb96b67f61ae599ef58da5cf8b1297c9,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1561405908.png,true,false
co-iss-n1561406006,cassini,issna,tarvos,BL1,82,2007-06-24T19:17:45.985,Tarvos,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2033/data/1561368924_1561481621/N1561406006_1_full.png,3074f0a0413af8621b54f27828ac12e98edb9b48a4b29b0aa15612bf0819a65d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/tarvos/images/co-iss-n1561406006.png,true,false
co-iss-n1614668389,cassini,issna,thrymr,CLEAR,5.6,2009-03-02T06:19:14.679,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2053/data/1614561905_1614688042/N1614668389_1_full.png,cc02975fa7b37a280d079917aefa8f718a7081ff6772dab7097bc502d04eb2f7,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-n1614668389.png,true,false
co-iss-w1617662998,cassini,issna,thrymr,CLEAR,82,2009-04-05T22:07:45.984,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/W1617662998_1_full.png,a7f034acc5ef29347ea6b9b7fb5b6f5402a9c3500e734d18efe36f371e8994ce,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-w1617662998.png,true,false
co-iss-n1617663546,cassini,issna,thrymr,IR1,82,2009-04-05T22:16:53.996,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/N1617663546_1_full.png,6f41dcf7bcb8cfaef6f8f93ba1ca8a3be393ce8c0830972cb348c3fd176a3a81,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-n1617663546.png,true,false
co-iss-n1617664174,cassini,issna,thrymr,IR2,180,2009-04-05T22:25:43.976,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/N1617664174_1_full.png,5c80a92eb3784149335c562dbecfa179afb8674fab99c606841208f9da79d07d,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-n1617664174.png,true,false
co-iss-n1617664623,cassini,issna,thrymr,UV3,180,2009-04-05T22:33:12.965,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/N1617664623_1_full.png,9932582444e25f7fc79eec81ad3332718cdcce9d14805dc429ea8aa65212b343,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-n1617664623.png,true,false
co-iss-n1617662998,cassini,issna,thrymr,CLEAR,82,2009-04-05T22:07:45.984,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/N1617662998_1_full.png,403295a18938217bf9fcd810622b1974a26e8093ab9e114fde072a667d379b40,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-n1617662998.png,true,false
co-iss-n1617663115,cassini,issna,thrymr,CLEAR,82,2009-04-05T22:09:42.988,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/N1617663115_1_full.png,b34c8cea9b9deb5d86544596a583eb56b38d001b43a217ed1a7f0cbead5c7aea,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-n1617663115.png,true,false
co-iss-w1617663115,cassini,issna,thrymr,CLEAR,82,2009-04-05T22:09:42.988,Thrymr,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2054/data/1617661596_1617917758/W1617663115_1_full.png,ab963ab8d2fcb2493e02616a9296028af299e817e8005c5c26e01770ad739f8e,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/thrymr/images/co-iss-w1617663115.png,true,false
co-iss-n1574852870,cassini,issna,ymir,CLEAR,82,2007-11-27T10:30:41.628,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574852870_1_full.png,0f4a0c2d882236cd80d1e267745a23807789bbc158ecdf85d1dac71d10507a60,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574852870.png,true,false
co-iss-n1574853281,cassini,issna,ymir,CLEAR,82,2007-11-27T10:37:32.633,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574853281_1_full.png,f25254f619ae3c0b82a810c1c1a392e6bf9b1ffeb7eed557bdc3d76929988c73,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574853281.png,true,false
co-iss-n1574853809,cassini,issna,ymir,CLEAR,82,2007-11-27T10:46:20.644,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574853809_1_full.png,157925a08d74f9fceeb815a91cbf33bc25a96793c90eef20071237443a429520,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574853809.png,true,false
co-iss-n1574854299,cassini,issna,ymir,IR2,82,2007-11-27T10:54:30.641,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574854299_1_full.png,42a132db6042079b12af1509b7b2d3fa963cff2ba92bd907747e145c447d8e38,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574854299.png,true,false
co-iss-n1586126864,cassini,issna,ymir,CLEAR,82,2008-04-05T22:09:16.032,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2044/data/1586119238_1586209599/N1586126864_1_full.png,63a0fbd3d24344271546d8faa4b7864b1fdc442a7937aedf470e9d5809833643,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1586126864.png,true,false
co-iss-n1574852987,cassini,issna,ymir,UV3,82,2007-11-27T10:32:38.631,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574852987_1_full.png,30f5d199f79c5c664956402e4046fb7625a1135ab2551b19c39c29d6c9ddd2e4,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574852987.png,true,false
co-iss-n1574853085,cassini,issna,ymir,GRN,82,2007-11-27T10:34:16.630,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574853085_1_full.png,1e2dd707c7c6a2b28852b2b4db2793ad7658e70ca5110f712d18ad89dbf64869,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574853085.png,true,false
co-iss-n1574853183,cassini,issna,ymir,IR1,82,2007-11-27T10:35:54.629,Ymir,https://opus.pds-rings.seti.org/holdings/previews/COISS_2xxx/COISS_2039/data/1574712106_1575013798/N1574853183_1_full.png,148c52d6f2275ade4aaf24d1c6a9a6b32f9bb38a727df9480df10355548170ff,/Users/upadhyay/dev/ICES/object_detection_opencv_cpp/data/cassini/issna/ymir/images/co-iss-n1574853183.png,true,false
